asset_id,price,token_price,sale date,x,y,asset_properties
14291859410679415465461733512134264881260,$908.954,"12,800 (MANA)","~22 days ago 10/20/2020, 12:44:10 PM",42,108,"{'ok': True, 'data': {'id': '42,108', 'x': 42, 'y': 108, 'auction_price': 10625, 'district_id': None, 'owner': '0x6483ed8b0ce20e44d9adc7e584b35094207be53b', 'data': {'ipns': 'didosirius@gmail.com', 'name': 'BETWEEN VOLTAIRE-CONFERENCE-AETHERIAN', 'version': 0, 'description': 'didosirius@gmail.com'}, 'auction_owner': '0xa28bd38788f021fecc536032d517fe06e915adab', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 6}, 'district': {'district_id': '77909d00-5cc5-4a1f-948b-d173347964c7', 'distance': 7}}}, 'last_transferred_at': '1603212250000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1545469200000', 'operator': None}}"
42875578232038246396385200536402794643421,$438.684,"6,000 (MANA)","~23 days ago 10/19/2020, 4:15:43 PM",125,-35,"{'ok': True, 'data': {'id': '125,-35', 'x': 125, 'y': -35, 'auction_price': 2439, 'district_id': None, 'owner': '0x74a9f6abe46625937012c2619efd91ece1d392b1', 'data': {'ipns': '', 'name': 'Near the Dragon City!', 'version': 0, 'description': ''}, 'auction_owner': '0x35188bdc566bb9f16d942de7720e7b2daf08bf8a', 'tags': {'proximity': {'district': {'district_id': '106f1557-4a92-41a4-9f18-40fcb90b4031', 'distance': 3}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 2}}}, 'last_transferred_at': '1603138543000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
45938119534326692567555572003288708546561,"$1,564.584","21,000 (MANA)","~24 days ago 10/18/2020, 11:24:31 PM",135,1,"{'ok': True, 'data': {'id': '135,1', 'x': 135, 'y': 1, 'auction_price': 1625, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0xfa1b79782f3a5cb0238a6723f05b63e6a75731b1', 'tags': {'proximity': {'district': {'district_id': 'd8c7f63f-de4d-4bbd-bda9-28f0e571bc40', 'distance': 3}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603204937000', 'estate_id': '3864', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
3062541302288446171170371466885913903245,$741.78,"10,000 (MANA)","~24 days ago 10/18/2020, 4:42:11 PM",9,141,"{'ok': True, 'data': {'id': '9,141', 'x': 9, 'y': 141, 'auction_price': 1000, 'district_id': None, 'owner': '0x7963a203ea14d566e9337e89c98c2e282992cee0', 'data': {'version': 0}, 'auction_owner': '0x442baed6405a8755497dfdd6dd6974d6291a7d14', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 1}, 'district': {'district_id': '848470eb-148d-41d1-8f0e-674b7e6895f3', 'distance': 8}}}, 'last_transferred_at': '1603053731000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
13271012309916600075071609689838960246766,$741.49,"10,000 (MANA)","~24 days ago 10/18/2020, 7:17:37 AM",38,-18,"{'ok': True, 'data': {'id': '38,-18', 'x': 38, 'y': -18, 'auction_price': 1563, 'district_id': None, 'owner': '0xe78b4eff96dd4ca9e49995335532410f69394cfb', 'data': {'ipns': '', 'name': 'Zer Creation 2', 'version': 0, 'description': 'Zer Creation'}, 'auction_owner': '0x6d72725913685047a524deed1b9ab09c45ec4016', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 2}}}, 'last_transferred_at': '1603019857000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
10548753374549092367364612830384814555160,$724.08,"10,000 (MANA)","~25 days ago 10/17/2020, 7:51:27 PM",31,24,"{'ok': True, 'data': {'id': '31,24', 'x': 31, 'y': 24, 'auction_price': 1250, 'district_id': None, 'owner': '0x56d73eab5b1aa46ddade8666da65cb79b53ff44d', 'data': {'version': 0}, 'auction_owner': '0x6b46206ce435577e6c27d791323c7ef55f5b2e6d', 'tags': {}, 'last_transferred_at': '1604342614000', 'estate_id': None, 'update_operator': '0xe0ac257f3e7e327a057aa757cc4fbe70cafd6962', 'auction_timestamp': '1517356800000', 'operator': None}}"
46278401901247631031018946610720476758017,"$1,452.22","19,950 (MANA)","~25 days ago 10/17/2020, 6:54:45 PM",136,1,"{'ok': True, 'data': {'id': '136,1', 'x': 136, 'y': 1, 'auction_price': 1954, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'version': 0}, 'auction_owner': '0xcd5b017ed9d4913b82b18bff66649fc93836d0d1', 'tags': {'proximity': {'district': {'district_id': 'd8c7f63f-de4d-4bbd-bda9-28f0e571bc40', 'distance': 4}, 'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603204937000', 'estate_id': '3864', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
21437789116019123198192600268201397321622,$686.099,"9,500 (MANA)","~26 days ago 10/17/2020, 6:22:56 AM",62,-106,"{'ok': True, 'data': {'id': '62,-106', 'x': 62, 'y': -106, 'auction_price': 1000, 'district_id': None, 'owner': '0x28cce7f88a00dd79770fabdab604d187ba2f5619', 'data': {'ipns': '', 'name': 'SOUTH SIDE NEAR DRAGON CITY', 'version': 0, 'description': 'ABOVE THE DECENTRALAND SIGN'}, 'auction_owner': '0xcecbe670c11d4d28678955f23e0d2d708d79c893', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 5}}}, 'last_transferred_at': '1602930176000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
13611294676837538538534984297270728458128,"$2,168.01","30,000 (MANA)","~26 days ago 10/17/2020, 6:11:42 AM",39,-112,"{'ok': True, 'data': {'id': '39,-112', 'x': 39, 'y': -112, 'auction_price': 1250, 'district_id': None, 'owner': '0x959e104e1a4db6317fa58f8295f586e1a978c297', 'data': {'ipns': '', 'name': 'Parcel 39,-112', 'version': 0, 'description': 'Hollywood sign of DCL'}, 'auction_owner': '0x0727fc3970cca8a5e57145777133dc551c124beb', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1603509891000', 'estate_id': '3869', 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
17014118346046923173168730371588410572932,$494.354,"7,000 (MANA)","~26 days ago 10/16/2020, 7:31:17 PM",50,132,"{'ok': True, 'data': {'id': '50,132', 'x': 50, 'y': 132, 'auction_price': 3818, 'district_id': None, 'owner': '0xf6c530eed1279561d1369a56198f281faf2f5f2c', 'data': {'ipns': '', 'name': 'Great spot near Aetherian!', 'version': 0, 'description': ''}, 'auction_owner': '0xca9cbd376488dd77187e99864ba7ce1ff670cb69', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 9}, 'district': {'district_id': '81bbd64a-b757-452c-b715-f37a726a0299', 'distance': 1}}}, 'last_transferred_at': '1602891077000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
11229318108390969294291362045248350978042,$857.928,"12,000 (MANA)","~26 days ago 10/16/2020, 3:32:20 PM",32,-6,"{'ok': True, 'data': {'id': '32,-6', 'x': 32, 'y': -6, 'auction_price': 2443, 'district_id': None, 'owner': '0x9a3f239bc6b35c77165c334dc0eab0692dec4e6d', 'data': {'ipns': 'ipns:Qmdf8HYcf5fom8Px9wa3KS1cySivwAKQRgzKY2qMnCBqbD', 'name': 'Alibaba Neighbor', 'version': 0, 'description': 'Lounge for Alibaba Staff'}, 'auction_owner': '0x15709948906bad0b39fe5b338a80573738665542', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 3}}}, 'last_transferred_at': '1602876740000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
115792089237316195423570985008687907806651300397471994544975262789760884670411,$568.8,"8,000 (MANA)","~27 days ago 10/16/2020, 6:01:08 AM",-138,-53,"{'ok': True, 'data': {'id': '-138,-53', 'x': -138, 'y': -53, 'auction_price': 1000, 'district_id': None, 'owner': '0xd8867acb6adf0ad1c1df2d03e6082e188ed826b3', 'data': {'version': 0}, 'auction_owner': '0x51bb8c0cac58e4e2a68a709e2f04b6f515880c33', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 1}}}, 'last_transferred_at': '1602842468000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
6125082604576892342340742933771827806073,"$2,656.113",7.175 (ETH),"~27 days ago 10/16/2020, 2:18:48 AM",17,-135,"{'ok': True, 'data': {'id': '17,-135', 'x': 17, 'y': -135, 'auction_price': 1563, 'district_id': None, 'owner': '0x2ef926074084b4b48fe37c2e98557e7840d6b052', 'data': {'ipns': '', 'name': '💰PREMIUM Parcel located next to the PLAZA💰', 'version': 0, 'description': 'Owner: Star on Discord. Located in a popular area between roads and next to plaza.'}, 'auction_owner': '0xccd5089557ae6a2ba063e8720e725a6bf743b3e8', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}, 'plaza': {'district_id': '55327350-d9f0-4cae-b0f3-8745a0431099', 'distance': 1}}}, 'last_transferred_at': '1602829569000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
30285130655963523248240340061427370819435,$730.716,"9,980 (MANA)","~27 days ago 10/15/2020, 7:47:40 PM",88,-149,"{'ok': True, 'data': {'id': '88,-149', 'x': 88, 'y': -149, 'auction_price': 1250, 'district_id': None, 'owner': '0x01ad29930499f0385b22137c0fbaebfd572fae67', 'data': {'ipns': '', 'name': ""Bryanchicken's coop"", 'version': 0, 'description': ''}, 'auction_owner': '0xccd5089557ae6a2ba063e8720e725a6bf743b3e8', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1604667028000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
115792089237316195423570985008687907808692994598997625325755510434351493939153,$905.838,"12,500 (MANA)","~27 days ago 10/15/2020, 3:04:16 PM",-132,-47,"{'ok': True, 'data': {'id': '-132,-47', 'x': -132, 'y': -47, 'auction_price': 3730, 'district_id': None, 'owner': '0x7b624e35a0cdcdbf38a97fc64bda73fd285f969e', 'data': {'version': 0}, 'auction_owner': '0x19ab3c25f8695f37c88346e5043e8ec528dd72c7', 'tags': {'proximity': {'road': {'district_id': 'f77140f9-c7b4-4787-89c9-9fa0e219b079', 'distance': 0}}}, 'last_transferred_at': '1602788656000', 'estate_id': None, 'update_operator': None, 'auction_timestamp': '1517356800000', 'operator': None}}"
